,Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TransformedPrice
70,71,20,4,13651,1,2,3,3,0,0,1,0,7,6,1,6,7,6,1973,1973,0,5,14,15,0,1115.0,0,1,2,1,3,1,1,1880,5,0,343,2223,3,4,1,4,2223,0,0,2223,1,0,2,0,3,1,0,8,5,2,1,0,1973.0,3,2,516,3,3,2,300,0,0,0,0,0,3,1,0,0,2,2007,2,0,244000,12.404923504275338
71,72,20,4,7599,1,2,1,3,0,3,1,9,7,6,1,6,4,6,1982,2006,0,5,2,15,3,0.0,0,2,2,3,3,3,1,565,5,0,280,845,3,2,1,4,845,0,0,845,1,0,1,0,2,1,0,4,5,0,2,6,1987.0,1,2,360,3,3,2,0,0,0,0,0,0,3,1,0,0,6,2007,2,0,129500,11.771436160121729
72,73,60,4,10141,1,2,3,3,0,3,1,19,7,6,1,3,7,5,1998,1998,0,5,12,12,0,40.0,0,2,0,1,3,3,5,0,5,0,832,832,3,1,1,4,885,833,0,1718,0,0,2,1,3,1,0,7,5,1,3,0,1998.0,3,2,427,3,3,2,0,94,0,0,291,0,3,1,0,0,12,2009,2,0,185000,12.128111104060462
73,74,20,4,10200,1,2,1,3,0,0,1,0,7,6,1,6,5,7,1954,2003,0,5,5,5,0,104.0,0,2,2,3,3,3,1,320,0,362,404,1086,3,1,1,4,1086,0,0,1086,1,0,1,0,3,1,0,6,5,0,2,0,1989.0,1,2,490,3,3,2,0,0,0,0,0,0,3,0,0,0,5,2010,2,0,144900,11.883799128308773
74,75,50,1,5790,1,2,1,3,0,3,1,17,7,6,1,3,3,6,1915,1950,4,5,12,12,3,0.0,3,1,2,0,3,3,5,0,5,0,840,840,3,1,0,4,840,765,0,1605,0,0,2,0,3,2,0,8,5,0,2,6,1915.0,1,1,379,3,3,2,0,0,202,0,0,0,3,1,0,0,5,2010,2,0,107400,11.584315461056901
75,76,180,1,1596,1,2,1,3,0,0,1,11,7,6,2,7,4,5,1973,1973,0,5,10,0,3,0.0,0,2,2,1,3,1,6,462,5,0,0,462,3,2,1,4,526,462,0,988,1,0,1,0,2,1,0,5,5,0,2,4,1973.0,1,1,297,3,3,2,120,101,0,0,0,0,3,0,0,0,11,2009,2,0,91000,11.418614785498987
76,77,20,4,8475,1,2,3,3,0,0,1,0,7,6,1,6,4,7,1956,1956,0,5,12,12,3,0.0,0,2,2,3,3,3,1,228,5,0,724,952,3,4,1,3,952,0,0,952,0,0,1,0,2,1,0,4,5,0,2,6,1956.0,1,1,283,3,3,2,0,0,0,0,0,0,3,1,0,0,4,2008,2,0,135750,11.818570237796182
77,78,50,1,8635,1,2,1,3,0,0,1,8,7,6,1,4,5,5,1948,2001,0,5,5,5,3,0.0,0,2,2,3,3,3,0,336,6,41,295,672,3,2,1,4,1072,213,0,1285,1,0,1,0,2,1,0,6,1,0,2,6,1948.0,1,1,240,3,3,2,0,0,0,0,0,0,3,3,0,0,1,2008,2,0,127000,11.751942365440728
78,79,90,4,10778,1,2,1,3,0,0,1,24,7,6,3,6,4,5,1968,1968,2,5,2,2,3,0.0,0,2,2,3,3,3,5,0,5,0,1768,1768,3,2,0,4,1768,0,0,1768,0,0,2,0,4,2,0,8,5,0,2,2,1980.0,2,0,0,2,2,2,0,0,0,0,0,0,3,1,0,0,4,2010,2,0,136500,11.824079893607152
79,80,50,1,10440,1,0,1,3,0,3,1,17,7,6,1,3,5,6,1910,1981,0,5,5,5,3,0.0,0,2,0,3,3,3,5,0,5,0,440,440,3,1,1,4,682,548,0,1230,0,0,1,1,2,1,0,5,5,0,2,6,1966.0,1,2,440,3,3,2,74,0,128,0,0,0,3,3,0,0,5,2009,2,0,110000,11.608235644774552
80,81,60,4,13000,1,2,1,3,0,3,1,0,7,6,1,3,6,6,1968,1968,0,5,12,12,0,576.0,0,1,2,1,3,3,3,448,5,0,448,896,3,2,1,4,1182,960,0,2142,0,0,2,1,4,1,3,8,5,1,1,0,1968.0,3,1,509,3,3,2,0,72,0,0,252,0,3,1,0,0,6,2009,2,0,193500,12.173032791451973
81,82,120,1,4500,1,2,1,3,0,2,1,9,7,6,4,6,6,5,1998,1998,2,5,12,12,0,443.0,0,1,0,4,1,3,6,1201,5,0,36,1237,3,4,1,4,1337,0,0,1337,1,0,2,0,2,1,0,5,5,0,2,0,1998.0,3,2,405,3,3,2,0,199,0,0,0,0,3,1,0,0,3,2006,2,0,153500,11.941455846009388
82,83,20,4,10206,1,2,1,3,0,0,1,12,7,6,1,6,8,5,2007,2007,0,5,12,12,2,468.0,0,2,0,1,3,3,6,33,5,0,1530,1563,3,4,1,4,1563,0,0,1563,0,0,2,0,3,1,3,6,5,1,1,0,2007.0,0,3,758,3,3,2,144,99,0,0,0,0,3,1,0,0,10,2008,2,0,245000,12.409013489526863
83,84,20,4,8892,1,2,3,3,0,0,1,0,7,6,1,6,5,5,1960,1960,0,5,6,6,1,66.0,0,2,2,3,3,3,5,0,5,0,1065,1065,3,1,1,4,1065,0,0,1065,0,0,1,1,3,1,0,6,5,0,2,6,1974.0,1,2,461,3,3,2,74,0,0,0,0,0,3,1,0,0,7,2007,7,0,126500,11.747997587149712
84,85,80,4,8530,1,2,3,3,0,0,1,19,7,6,1,7,7,5,1995,1996,0,5,2,2,0,22.0,0,2,0,1,3,3,5,0,5,0,384,384,3,1,1,4,804,670,0,1474,0,0,2,1,3,1,0,7,5,1,3,4,1995.0,3,2,400,3,3,2,120,72,0,0,0,0,3,1,2,700,5,2009,2,0,168500,12.034691028774553
85,86,60,4,16059,1,2,1,3,0,3,1,16,7,6,1,3,8,5,1991,1992,2,5,2,2,0,284.0,3,2,2,1,3,3,5,0,5,0,1288,1288,3,4,1,4,1301,1116,0,2417,0,0,2,1,4,1,3,9,5,1,3,0,1991.0,1,2,462,3,3,2,127,82,0,0,0,0,3,1,0,0,4,2006,2,0,260000,12.468436909997665
86,87,60,4,11911,1,2,2,3,0,0,1,19,7,6,1,3,6,5,2005,2005,0,5,12,12,3,0.0,3,2,0,1,3,4,5,0,5,0,684,684,3,4,1,4,684,876,0,1560,0,0,2,1,3,1,3,6,5,1,1,4,2005.0,3,2,400,3,3,2,100,38,0,0,0,0,3,1,0,0,3,2009,2,0,174000,12.066810578196666
87,88,160,3,3951,1,1,1,3,0,3,1,12,7,6,4,3,6,5,2009,2009,0,5,12,12,2,76.0,3,2,0,1,3,4,5,0,5,0,612,612,3,4,1,4,612,612,0,1224,0,0,2,1,2,1,3,4,5,0,2,6,2009.0,0,2,528,3,3,2,0,234,0,0,0,0,3,1,0,0,6,2009,5,2,164500,12.010665849187564
88,89,50,2,8470,1,2,3,3,0,3,1,20,3,2,1,4,3,2,1915,1982,2,5,14,15,3,0.0,1,0,2,3,0,3,5,0,5,0,1013,1013,3,2,0,4,1013,0,513,1526,0,0,1,0,2,1,1,6,5,0,2,2,1980.0,2,0,0,2,2,0,0,0,156,0,0,0,3,3,0,0,10,2009,8,3,85000,11.350406535472453
89,90,20,4,8070,1,2,1,3,0,0,1,23,7,6,1,6,4,5,1994,1995,0,5,12,12,3,0.0,0,2,0,1,3,3,6,588,5,0,402,990,3,4,1,4,990,0,0,990,1,0,1,0,3,1,0,5,5,0,2,2,1980.0,2,0,0,2,2,2,0,0,0,0,0,0,3,1,0,0,8,2007,2,0,123600,11.724805824005728
90,91,20,4,7200,1,2,1,3,0,0,1,0,7,6,1,6,4,5,1950,1950,0,5,8,5,3,0.0,0,2,4,2,2,2,2,0,2,0,0,0,3,2,1,3,1040,0,0,1040,0,0,1,0,2,1,0,4,5,0,2,6,1950.0,1,2,420,3,3,2,0,29,0,0,0,0,3,1,0,0,7,2006,2,0,109900,11.607326140391713
91,92,20,4,8500,1,2,1,3,0,0,1,0,7,6,1,6,5,3,1961,1961,2,5,2,2,1,203.0,0,2,2,3,3,3,3,600,5,0,635,1235,3,2,1,4,1235,0,0,1235,0,0,1,0,2,1,0,6,5,0,2,0,1961.0,1,2,480,3,3,2,0,0,0,0,0,0,3,0,0,0,12,2006,2,3,98600,11.498826540590727
92,93,30,4,13360,1,0,3,0,0,0,1,7,7,6,1,6,5,7,1921,2006,0,5,5,5,3,0.0,0,1,3,1,3,3,1,713,5,0,163,876,3,4,1,4,964,0,0,964,1,0,1,0,2,1,0,5,5,0,2,6,1921.0,1,2,432,3,3,2,0,0,44,0,0,0,3,1,0,0,8,2009,2,0,163500,12.004568269319446
93,94,190,2,7200,1,2,1,3,0,3,1,17,7,6,0,2,6,6,1910,1998,2,5,6,6,3,0.0,0,2,3,3,0,0,3,1046,5,0,168,1214,5,4,0,4,1260,1031,0,2291,0,1,2,0,4,2,0,9,5,1,1,6,1900.0,1,2,506,3,3,2,0,0,0,0,99,0,3,1,0,0,11,2007,2,0,133900,11.804848531679264
94,95,60,4,9337,1,2,3,3,0,0,1,23,7,6,1,3,6,5,1997,1997,0,5,12,12,3,0.0,0,1,0,1,3,3,6,648,5,0,176,824,3,4,1,4,905,881,0,1786,1,0,2,1,3,1,3,7,5,0,2,0,1997.0,0,2,684,3,3,2,0,162,0,0,0,0,3,1,0,0,5,2007,2,0,204750,12.229545001715316
95,96,60,4,9765,1,2,2,3,0,3,1,19,7,6,1,3,6,8,1993,1993,0,5,12,12,0,68.0,2,1,0,1,1,3,1,310,5,0,370,680,3,1,1,4,680,790,0,1470,0,0,2,1,3,1,0,6,5,1,3,4,1993.0,3,2,420,3,3,2,232,63,0,0,0,0,3,1,2,480,4,2009,2,0,185000,12.128111104060462
96,97,20,4,10264,1,2,3,3,0,0,1,23,7,6,1,6,7,5,1999,1999,0,5,12,12,0,183.0,3,2,0,1,3,4,1,1162,5,0,426,1588,3,4,1,4,1588,0,0,1588,0,0,2,0,3,1,3,6,5,0,2,0,1999.0,0,2,472,3,3,2,158,29,0,0,0,0,3,1,0,0,8,2006,2,0,214000,12.273731294003989
97,98,20,4,10921,1,2,1,0,0,0,1,14,7,6,1,6,4,5,1965,1965,2,5,2,2,0,48.0,0,2,2,3,3,3,3,520,5,0,440,960,3,2,1,0,960,0,0,960,1,0,1,0,3,1,0,6,5,0,2,0,1965.0,3,1,432,3,3,1,120,0,0,0,0,0,3,1,0,0,5,2007,2,0,94750,11.458997122944673
98,99,30,4,10625,1,2,1,3,0,3,1,14,7,6,1,6,5,5,1920,1950,0,5,5,5,3,0.0,0,2,3,3,3,3,1,108,5,0,350,458,3,0,0,4,835,0,0,835,0,0,1,0,2,1,0,5,5,0,2,1,1920.0,1,1,366,0,3,2,0,0,77,0,0,0,3,1,2,400,5,2010,7,3,83000,11.326595886778735
99,100,20,4,9320,1,2,3,3,0,0,1,0,7,6,1,6,4,5,1959,1959,0,5,14,15,3,0.0,0,2,2,3,3,3,1,569,5,0,381,950,3,0,1,4,1225,0,0,1225,1,0,1,1,3,1,0,6,5,0,2,2,1980.0,2,0,0,2,2,2,352,0,0,0,0,0,3,1,2,400,1,2010,2,0,128950,11.76718001130949
100,101,20,4,10603,1,2,3,3,0,0,1,18,7,6,1,6,6,7,1977,2001,0,5,14,15,0,28.0,0,2,0,3,3,0,1,1200,5,0,410,1610,3,1,1,4,1610,0,0,1610,1,0,2,0,3,1,3,6,5,2,3,0,1977.0,0,2,480,3,3,2,168,68,0,0,0,0,3,1,0,0,2,2010,2,0,205000,12.230765258120545
101,102,60,4,9206,1,2,1,3,0,0,1,2,7,6,1,3,6,5,1985,1985,0,5,2,2,0,336.0,3,2,2,1,3,3,5,0,5,0,741,741,3,2,1,4,977,755,0,1732,0,0,2,1,3,1,3,7,5,1,3,0,1985.0,3,2,476,3,3,2,192,46,0,0,0,0,3,1,0,0,6,2010,2,0,178000,12.089538829274222
102,103,90,4,7018,1,2,1,2,0,0,1,2,7,6,3,6,5,5,1979,1979,0,5,2,2,3,0.0,0,0,4,2,2,2,2,0,2,0,0,0,3,2,1,4,1535,0,0,1535,0,0,2,0,4,2,0,8,5,0,2,0,1979.0,1,2,410,3,3,2,0,0,0,0,0,0,3,1,0,0,6,2009,2,4,118964,11.686576205316552
103,104,20,4,10402,1,2,3,3,0,3,1,23,7,6,1,6,7,5,2009,2009,0,5,12,12,3,0.0,0,2,0,1,3,3,5,0,5,0,1226,1226,3,4,1,4,1226,0,0,1226,0,0,2,0,3,1,3,6,5,0,2,0,2009.0,0,3,740,3,3,2,0,36,0,0,0,0,3,1,0,0,5,2010,2,0,198900,12.200557464842063
104,105,50,1,7758,1,2,1,3,0,3,1,20,7,6,1,4,7,4,1931,1950,0,5,0,1,0,600.0,0,0,0,3,3,3,4,224,5,0,816,1040,3,4,1,0,1226,592,0,1818,0,0,1,1,4,1,0,7,5,2,3,6,1951.0,1,1,240,3,3,2,0,0,0,0,184,0,3,1,0,0,6,2007,2,0,169500,12.040608205802641
105,106,60,3,9375,1,2,1,3,0,0,1,12,7,6,1,3,8,5,2003,2004,2,5,12,12,0,768.0,3,2,0,4,3,3,5,0,5,0,1053,1053,3,4,1,4,1053,939,0,1992,0,0,2,1,3,1,3,9,5,1,1,0,2003.0,0,2,648,3,3,2,140,45,0,0,0,0,3,1,0,0,8,2008,2,0,250000,12.429216196844383
106,107,30,1,10800,1,0,1,3,0,0,1,17,7,6,1,6,4,7,1885,1995,1,5,12,12,3,0.0,0,2,3,0,3,3,5,0,5,0,641,641,3,1,1,4,1047,0,0,1047,0,0,1,0,2,1,0,6,5,0,2,6,1954.0,1,1,273,0,0,0,0,0,0,0,0,0,3,1,2,450,8,2007,2,0,100000,11.512925464970229
107,108,20,1,6000,1,2,1,3,0,0,1,17,7,6,1,6,5,5,1948,1950,0,5,12,12,3,0.0,0,2,2,3,3,3,1,104,0,169,516,789,3,4,1,4,789,0,0,789,0,0,1,0,2,1,0,5,5,0,2,6,1948.0,1,1,250,3,3,2,0,0,0,0,0,0,3,1,0,0,4,2008,2,2,115000,11.652687407345388
108,109,50,1,8500,1,2,1,3,0,3,1,20,2,6,1,4,5,7,1919,2005,0,5,10,0,3,0.0,0,2,2,3,3,3,5,0,5,0,793,793,5,2,0,0,997,520,0,1517,0,0,2,0,3,1,1,7,5,0,2,2,1980.0,2,0,0,2,2,0,0,0,144,0,0,0,3,1,0,0,8,2007,2,0,115000,11.652687407345388
109,110,20,4,11751,1,2,3,3,0,0,1,18,7,6,1,6,6,6,1977,1977,2,5,14,15,0,480.0,0,2,2,1,3,3,0,705,5,0,1139,1844,3,4,1,4,1844,0,0,1844,0,0,2,0,3,1,0,7,5,1,3,0,1977.0,0,2,546,3,3,2,0,122,0,0,0,0,3,3,0,0,1,2010,7,0,190000,12.154779351142624
110,111,50,4,9525,1,2,1,3,0,0,1,14,7,6,1,4,6,4,1954,1972,0,5,5,5,3,0.0,0,2,2,3,0,3,3,444,5,0,550,994,3,1,1,4,1216,639,0,1855,0,0,2,0,4,1,0,7,5,0,2,0,1954.0,1,1,325,3,3,2,182,0,0,0,0,0,3,1,0,0,10,2006,2,0,136900,11.82700601127654
111,112,80,4,7750,1,2,3,3,0,0,1,19,7,6,1,7,7,5,2000,2000,0,5,12,12,3,0.0,0,2,0,1,3,3,6,250,5,0,134,384,3,4,1,4,774,656,0,1430,0,0,2,1,3,1,0,7,5,1,3,4,2000.0,3,2,400,3,3,2,180,0,0,0,0,0,3,1,0,0,4,2010,2,0,180000,12.100712129872347
112,113,60,4,9965,1,2,1,3,0,0,1,23,7,6,1,3,7,5,2007,2007,0,5,12,12,2,220.0,3,2,0,4,3,4,6,984,5,0,280,1264,3,4,1,4,1282,1414,0,2696,1,0,2,1,4,1,2,10,5,1,1,4,2007.0,3,3,792,3,3,2,120,184,0,0,168,0,3,1,0,0,10,2007,5,2,383970,12.858319703517948
113,114,20,4,21000,1,2,1,2,0,3,1,7,7,6,1,6,6,5,1953,1953,2,5,5,5,0,184.0,0,1,2,1,3,0,1,35,3,869,905,1809,3,2,1,4,2259,0,0,2259,1,0,2,0,3,1,3,7,5,2,1,1,1953.0,1,2,450,3,3,2,166,120,192,0,0,0,3,3,0,0,10,2007,7,3,217000,12.287652632522597
114,115,70,4,7259,1,2,3,3,0,0,2,7,7,6,1,3,6,8,1945,2002,4,5,5,5,3,0.0,0,2,2,3,3,3,1,774,4,150,104,1028,3,4,1,4,1436,884,0,2320,1,0,2,1,3,1,3,9,5,1,3,6,1945.0,1,1,180,3,3,2,224,0,0,0,0,0,3,3,0,0,7,2007,2,0,259500,12.46651198158808
115,116,160,3,3230,1,1,1,3,0,3,1,12,7,6,4,3,6,5,1999,1999,0,5,6,6,0,1129.0,0,2,0,1,3,3,6,419,5,0,310,729,3,1,1,4,729,729,0,1458,0,0,2,1,2,1,0,5,5,1,0,6,1999.0,1,2,440,3,3,2,0,32,0,0,0,0,3,1,0,0,6,2007,2,0,176000,12.078239274020289
116,117,20,4,11616,1,2,1,3,0,0,1,24,7,6,1,6,5,5,1962,1962,0,5,5,5,0,116.0,0,2,2,3,3,3,4,170,0,670,252,1092,3,2,1,4,1092,0,0,1092,0,1,1,0,3,1,0,6,5,1,4,0,1962.0,1,1,288,3,3,2,0,20,144,0,0,0,3,1,0,0,9,2009,2,0,139000,11.842229212112828
117,118,20,4,8536,1,2,1,3,0,3,1,14,7,6,1,6,5,5,2006,2007,0,5,12,12,3,0.0,0,2,0,1,3,3,5,0,5,0,1125,1125,3,1,1,4,1125,0,0,1125,0,0,1,1,2,1,0,5,5,0,2,0,2007.0,1,2,430,3,3,2,80,64,0,0,0,0,3,1,0,0,4,2007,5,2,155000,11.951180395901384
118,119,60,4,12376,1,2,1,3,0,3,1,2,7,6,1,3,7,5,1990,1990,2,5,14,15,3,0.0,0,2,0,1,3,0,6,1470,5,0,203,1673,3,1,1,4,1699,1523,0,3222,1,0,3,0,5,1,3,11,5,2,3,0,1990.0,1,3,594,3,3,2,367,0,0,0,0,0,3,1,0,0,5,2010,2,0,320000,12.676076274775909
119,120,60,4,8461,1,2,1,3,0,0,1,23,7,6,1,3,6,5,2005,2006,0,5,12,12,3,0.0,3,2,0,1,3,3,5,0,5,0,728,728,3,4,1,4,728,728,0,1456,0,0,2,1,3,1,3,8,5,1,1,0,2005.0,3,2,390,3,3,2,0,24,0,0,0,0,3,1,0,0,7,2006,5,2,163990,12.007560729337492
120,121,80,4,21453,1,2,3,1,0,4,0,10,7,6,1,7,6,5,1969,1969,5,1,14,15,3,0.0,0,2,2,3,3,1,1,938,5,0,0,938,3,4,1,4,988,0,0,988,1,0,1,0,1,1,0,4,5,2,3,0,1969.0,1,2,540,3,3,2,0,130,0,130,0,0,3,1,0,0,10,2006,2,0,180000,12.100712129872347
121,122,50,1,6060,1,2,1,3,0,0,1,20,7,6,1,4,4,5,1939,1950,0,5,3,3,3,0.0,0,2,0,3,3,3,5,0,5,0,732,732,3,1,1,4,772,351,0,1123,0,0,1,0,3,1,0,4,5,0,2,6,1979.0,1,1,264,3,3,1,0,0,140,0,0,0,3,3,0,0,6,2007,2,0,100000,11.512925464970229
122,123,20,4,9464,1,2,1,3,0,3,1,0,7,6,1,6,6,7,1958,1958,2,5,6,6,0,135.0,0,1,2,3,3,3,0,570,5,0,510,1080,3,1,1,4,1080,0,0,1080,0,0,1,0,3,1,0,5,5,0,2,0,1958.0,1,1,288,3,3,2,0,0,0,0,130,0,3,1,0,0,6,2008,2,0,136000,11.820410164718188
123,124,120,4,7892,1,2,1,3,0,0,1,2,7,6,4,6,6,5,1993,1993,0,5,14,15,3,0.0,3,2,0,1,3,3,6,300,5,0,899,1199,3,4,1,4,1199,0,0,1199,0,0,2,0,2,1,3,5,5,0,2,0,1993.0,0,2,530,3,3,2,0,63,0,0,0,0,3,1,0,0,3,2008,2,0,153900,11.94405831982697
124,125,20,4,17043,1,2,3,3,0,4,1,18,7,6,1,6,6,5,1979,1998,0,5,2,2,3,0.0,0,1,2,1,0,3,5,0,5,0,1362,1362,3,2,1,4,1586,0,0,1586,0,0,2,0,3,1,0,7,5,1,3,0,1979.0,1,2,435,3,3,2,192,0,0,0,0,0,3,1,0,0,1,2009,2,0,181000,12.106252310247962
125,126,190,1,6780,1,2,1,3,0,0,1,20,7,6,0,4,6,8,1935,1982,0,5,5,5,3,0.0,0,0,2,3,3,4,6,490,5,0,30,520,3,1,0,4,520,0,234,754,1,0,1,0,2,1,0,5,5,0,2,2,1980.0,2,0,0,2,2,0,53,0,0,0,0,0,3,1,0,0,6,2006,2,0,84500,11.344506813345266
126,127,120,4,4928,1,2,3,3,0,0,1,3,7,6,4,6,6,5,1976,1976,0,5,14,15,3,0.0,0,2,2,1,3,3,1,120,5,0,958,1078,3,2,1,4,958,0,0,958,0,0,2,0,2,1,0,5,5,1,3,0,1977.0,0,2,440,3,3,2,0,205,0,0,0,0,3,1,0,0,2,2007,2,0,128000,11.759785542901755
127,128,45,1,4388,1,2,3,2,0,0,1,17,3,6,1,5,5,7,1930,1950,0,5,11,5,3,0.0,0,1,3,3,3,3,4,116,5,0,556,672,3,4,1,4,840,0,0,840,0,0,1,0,3,1,0,5,5,1,3,2,1980.0,2,0,0,2,2,0,0,0,0,0,0,0,3,1,0,0,6,2007,2,0,87000,11.37366339763672
128,129,60,4,7590,1,2,1,3,0,0,1,0,8,6,1,3,6,5,1966,1966,0,5,12,12,0,266.0,0,2,2,3,3,3,0,512,5,0,148,660,3,2,1,4,660,688,0,1348,0,0,1,1,3,1,0,6,5,1,0,0,1966.0,0,2,453,3,3,2,188,108,0,0,0,0,3,1,0,0,7,2006,2,0,155000,11.951180395901384
129,130,20,4,8973,1,2,1,3,0,0,1,0,7,6,1,6,5,7,1958,1991,0,5,14,15,0,85.0,0,2,2,3,3,3,3,567,0,28,413,1008,3,2,1,3,1053,0,0,1053,0,1,1,1,3,1,2,6,5,0,2,5,1998.0,0,2,750,3,3,2,0,80,0,180,0,0,3,2,0,0,7,2006,2,3,150000,11.918390573078392
130,131,60,4,14200,1,2,1,3,0,3,1,0,7,6,1,3,7,6,1966,1966,0,5,6,6,0,309.0,0,2,2,3,3,3,3,445,5,0,479,924,3,4,1,4,1216,941,0,2157,0,0,2,1,4,1,3,8,5,2,1,0,1966.0,3,2,487,3,3,2,105,66,0,0,0,0,3,4,0,0,5,2006,2,0,226000,12.328290278254423
131,132,60,4,12224,1,2,3,3,0,3,1,19,7,6,1,3,6,5,2000,2000,0,5,12,12,0,40.0,3,2,0,1,3,3,6,695,5,0,297,992,3,4,1,4,1022,1032,0,2054,1,0,2,1,3,1,3,7,5,1,3,4,2000.0,0,2,390,3,3,2,24,48,0,0,0,0,3,1,0,0,7,2009,2,0,244000,12.404923504275338
132,133,20,4,7388,1,2,1,3,0,3,1,0,7,6,1,6,5,6,1959,2002,0,5,6,6,3,0.0,0,2,2,3,3,3,3,405,5,0,658,1063,3,1,1,4,1327,0,0,1327,1,0,1,0,3,1,3,7,5,0,2,6,1974.0,1,2,624,3,3,2,0,0,0,0,0,0,3,1,0,0,7,2007,2,0,150750,11.923378114589433
133,134,20,4,6853,1,2,3,3,0,0,1,6,7,6,1,6,8,5,2001,2002,0,5,12,12,0,136.0,3,2,0,4,3,3,6,1005,5,0,262,1267,3,4,1,4,1296,0,0,1296,1,0,2,0,2,1,3,6,5,0,2,0,2001.0,3,2,471,3,3,2,192,25,0,0,0,0,3,1,0,0,6,2009,2,0,220000,12.301382825334498
134,135,20,4,10335,1,2,3,3,0,0,1,24,7,6,1,6,5,6,1968,1993,0,5,14,15,3,0.0,0,2,2,3,3,3,3,570,5,0,891,1461,3,1,1,4,1721,0,0,1721,0,0,2,1,3,1,0,7,1,1,3,0,1968.0,0,2,440,3,3,2,0,96,180,0,0,0,3,3,0,0,7,2006,2,0,180000,12.100712129872347
135,136,20,4,10400,1,2,1,3,0,0,1,18,7,6,1,6,7,6,1970,1970,2,5,14,15,0,288.0,0,2,0,3,3,3,5,0,5,0,1304,1304,3,1,1,4,1682,0,0,1682,0,0,2,0,3,1,0,7,5,1,1,0,1970.0,1,2,530,3,3,2,98,0,0,0,0,0,3,3,0,0,5,2008,2,0,174000,12.066810578196666
136,137,20,4,10355,1,2,3,3,0,3,1,0,7,6,1,6,5,5,1967,1967,0,5,6,6,0,196.0,0,2,2,3,3,3,0,695,5,0,519,1214,3,2,1,4,1214,0,0,1214,0,0,2,0,3,1,0,5,5,1,0,0,1967.0,0,1,318,3,3,2,0,111,0,0,0,0,3,1,0,0,7,2007,2,0,143000,11.870599909242044
137,138,90,4,11070,1,2,1,3,0,0,1,9,7,6,3,6,7,5,1988,1989,0,5,12,12,0,70.0,0,2,2,3,3,3,5,0,5,0,1907,1907,3,1,1,4,1959,0,0,1959,0,0,3,0,5,2,0,9,5,0,2,5,1989.0,1,3,766,3,3,2,0,0,0,0,0,0,3,1,0,0,7,2006,2,5,171000,12.049418835484797
138,139,60,4,9066,1,2,3,3,0,0,1,23,7,6,1,3,8,5,1999,2000,0,5,12,12,0,320.0,3,2,0,1,3,0,6,668,5,0,336,1004,3,4,1,4,1004,848,0,1852,0,0,2,1,3,1,3,7,5,2,3,0,1999.0,3,3,660,3,3,2,224,106,0,0,0,0,3,4,0,0,12,2008,2,0,230000,12.345834587905333
139,140,60,4,15426,1,2,3,3,0,0,1,23,7,6,1,3,6,5,1997,1997,0,5,12,12,3,0.0,0,2,0,1,3,3,6,821,5,0,107,928,3,4,1,4,928,836,0,1764,1,0,2,1,3,1,3,7,5,0,2,0,1997.0,0,2,470,3,3,2,276,99,0,0,0,0,3,3,0,0,8,2009,2,0,231500,12.352335152508426
140,141,20,4,10500,1,2,1,3,0,2,1,0,7,6,1,6,4,5,1971,1971,0,5,2,2,3,0.0,0,2,2,3,3,3,1,432,5,0,432,864,3,2,1,4,864,0,0,864,0,0,1,0,3,1,0,5,5,1,4,2,1980.0,2,0,0,2,2,2,0,0,0,0,0,0,3,1,0,0,4,2010,6,0,115000,11.652687407345388
141,142,20,4,11645,1,2,1,3,0,0,1,23,7,6,1,6,7,5,2005,2005,0,5,12,12,3,0.0,3,2,0,1,3,4,6,1300,5,0,434,1734,3,4,1,4,1734,0,0,1734,1,0,2,0,3,1,3,7,5,0,2,0,2005.0,3,2,660,3,3,2,160,24,0,0,0,0,3,1,0,0,1,2006,2,0,260000,12.468436909997665
142,143,50,4,8520,1,2,1,3,0,3,1,0,2,6,1,4,5,4,1952,1952,0,5,8,5,3,0.0,0,0,2,3,3,3,3,507,5,0,403,910,3,0,1,4,910,475,0,1385,0,0,2,0,4,1,0,6,5,0,2,6,2000.0,1,2,720,3,3,2,0,0,0,0,0,0,3,3,0,0,6,2010,2,0,166000,12.01974306733868
